id,numOfPunctuation,numOfPunctuationNorm,clickbaitWords,clickbaitWordsNorm,numOfNumerics,numOfNumericsNorm
853478059554607104,1,0.06666666666666667,0,0.0,0,0.0
853469812399501312,3,0.2,0,0.0,0,0.0
853429720633020416,4,0.26666666666666666,0,0.0,1,0.125
853427998313373696,5,0.3333333333333333,3,0.375,0,0.0
853381000809918471,1,0.06666666666666667,0,0.0,0,0.0
853314483837644801,3,0.2,0,0.0,1,0.125
853299635594690560,2,0.13333333333333333,2,0.25,0,0.0
853294944655736833,1,0.06666666666666667,0,0.0,0,0.0
853291307002888195,0,0.0,0,0.0,0,0.0
853269196272226304,0,0.0,0,0.0,0,0.0
853208434539470852,1,0.06666666666666667,2,0.25,0,0.0
853201270542405632,2,0.13333333333333333,0,0.0,0,0.0
853195955574902785,0,0.0,0,0.0,0,0.0
853174212227411968,3,0.2,0,0.0,0,0.0
853165666358239236,1,0.06666666666666667,0,0.0,0,0.0
853133303314100224,4,0.26666666666666666,2,0.25,0,0.0
853103122956341249,4,0.26666666666666666,0,0.0,0,0.0
853007660886577152,3,0.2,0,0.0,0,0.0
852980397357113347,1,0.06666666666666667,0,0.0,0,0.0
852979997522485248,0,0.0,0,0.0,0,0.0
852959648453931010,1,0.06666666666666667,0,0.0,0,0.0
852959141941321728,7,0.4666666666666667,0,0.0,0,0.0
852954609803038720,0,0.0,1,0.125,0,0.0
852922468792770565,1,0.06666666666666667,1,0.125,0,0.0
852921911973736449,1,0.06666666666666667,1,0.125,0,0.0
852896772389294081,1,0.06666666666666667,0,0.0,0,0.0
852876663864131584,5,0.3333333333333333,0,0.0,0,0.0
852870113070133249,0,0.0,0,0.0,0,0.0
852865940937166849,2,0.13333333333333333,0,0.0,0,0.0
852838894047346688,6,0.4,1,0.125,0,0.0
852830492743180288,0,0.0,1,0.125,0,0.0
852820292070023168,2,0.13333333333333333,0,0.0,0,0.0
852752307171188737,1,0.06666666666666667,1,0.125,0,0.0
852709520606363648,3,0.2,0,0.0,1,0.125
852700940188737536,6,0.4,1,0.125,0,0.0
852656092198965248,5,0.3333333333333333,0,0.0,0,0.0
852587192044179456,0,0.0,0,0.0,0,0.0
852582221856858114,4,0.26666666666666666,1,0.125,0,0.0
852524144688332800,0,0.0,0,0.0,0,0.0
852510688505454594,4,0.26666666666666666,0,0.0,0,0.0
852454336072491008,0,0.0,1,0.125,1,0.125
852423958657990657,0,0.0,0,0.0,0,0.0
852318951233245184,3,0.2,0,0.0,0,0.0
852285451851374592,2,0.13333333333333333,2,0.25,0,0.0
852261375846084613,0,0.0,0,0.0,0,0.0
852254419240591364,1,0.06666666666666667,0,0.0,0,0.0
852234885381201924,0,0.0,1,0.125,0,0.0
852217275763523584,2,0.13333333333333333,0,0.0,1,0.125
852214061848829955,7,0.4666666666666667,0,0.0,0,0.0
852212242300981250,1,0.06666666666666667,0,0.0,0,0.0
852200167348596737,4,0.26666666666666666,1,0.125,0,0.0
852185945478660096,3,0.2,0,0.0,0,0.0
852157142735998976,0,0.0,0,0.0,0,0.0
852151848433836032,8,0.5333333333333333,1,0.125,0,0.0
852148828111331328,0,0.0,0,0.0,0,0.0
852126675764641792,2,0.13333333333333333,0,0.0,0,0.0
852120325093552128,1,0.06666666666666667,0,0.0,0,0.0
852083876554055680,2,0.13333333333333333,3,0.375,1,0.125
852046888819843072,3,0.2,0,0.0,0,0.0
852009270941859840,1,0.06666666666666667,1,0.125,0,0.0
852000846619459584,2,0.13333333333333333,0,0.0,0,0.0
851955393987317760,1,0.06666666666666667,0,0.0,0,0.0
851951574326939648,1,0.06666666666666667,0,0.0,0,0.0
851941447641288704,0,0.0,2,0.25,0,0.0
851906457738018817,1,0.06666666666666667,0,0.0,1,0.125
851904885671038976,1,0.06666666666666667,1,0.125,0,0.0
851892676672749573,2,0.13333333333333333,0,0.0,0,0.0
851838561909432320,3,0.2,0,0.0,1,0.125
851818750332604417,0,0.0,1,0.125,0,0.0
851817135252930560,7,0.4666666666666667,0,0.0,1,0.125
851812194463436800,1,0.06666666666666667,4,0.5,0,0.0
851802546285006849,2,0.13333333333333333,0,0.0,0,0.0
851769287404642304,2,0.13333333333333333,0,0.0,0,0.0
851766233494114304,1,0.06666666666666667,0,0.0,0,0.0
851759899239268352,4,0.26666666666666666,2,0.25,0,0.0
851750423455301632,0,0.0,0,0.0,0,0.0
851665133550043136,2,0.13333333333333333,0,0.0,0,0.0
851578633768624128,1,0.06666666666666667,0,0.0,0,0.0
851570070346223616,3,0.2,0,0.0,0,0.0
851567939530739714,3,0.2,0,0.0,0,0.0
851526497340870656,4,0.26666666666666666,0,0.0,0,0.0
851430255088869376,2,0.13333333333333333,0,0.0,1,0.125
851428615963258881,0,0.0,0,0.0,0,0.0
851399464942227456,4,0.26666666666666666,0,0.0,0,0.0
851364152039927810,0,0.0,0,0.0,0,0.0
851362873372798977,0,0.0,0,0.0,0,0.0
851338994642280448,0,0.0,0,0.0,0,0.0
851333932733935616,2,0.13333333333333333,0,0.0,1,0.125
851284938024341504,3,0.2,0,0.0,0,0.0
851260446724300801,0,0.0,2,0.25,1,0.125
851225596692766720,1,0.06666666666666667,0,0.0,1,0.125
851172475836796928,5,0.3333333333333333,1,0.125,0,0.0
851117505825394688,0,0.0,0,0.0,0,0.0
851070300221558785,2,0.13333333333333333,3,0.375,0,0.0
851069605351219200,0,0.0,0,0.0,0,0.0
851062144527478784,1,0.06666666666666667,0,0.0,0,0.0
851054114326892544,0,0.0,0,0.0,0,0.0
851042716947558401,0,0.0,0,0.0,0,0.0
851035448768122880,3,0.2,0,0.0,2,0.25
851026647067361280,2,0.13333333333333333,0,0.0,0,0.0
850981646564306945,8,0.5333333333333333,0,0.0,1,0.125
850968522981126144,5,0.3333333333333333,0,0.0,0,0.0
850944114933760000,1,0.06666666666666667,0,0.0,0,0.0
850938786485751808,4,0.26666666666666666,1,0.125,0,0.0
850916127660269568,8,0.5333333333333333,1,0.125,0,0.0
850900095616913408,0,0.0,0,0.0,0,0.0
850840788691017729,0,0.0,0,0.0,0,0.0
850779526804254722,2,0.13333333333333333,0,0.0,0,0.0
850774022862372864,3,0.2,0,0.0,0,0.0
850762974377758721,0,0.0,0,0.0,0,0.0
850760402485075968,2,0.13333333333333333,1,0.125,0,0.0
850710258309898240,4,0.26666666666666666,0,0.0,0,0.0
850705037403750401,0,0.0,0,0.0,1,0.125
850702299773227008,5,0.3333333333333333,3,0.375,0,0.0
850689959300386816,1,0.06666666666666667,2,0.25,1,0.125
850638094269161472,0,0.0,0,0.0,0,0.0
850605310574301185,4,0.26666666666666666,0,0.0,0,0.0
850565394662178816,2,0.13333333333333333,0,0.0,1,0.125
850499684103737344,4,0.26666666666666666,3,0.375,0,0.0
850442312010354688,2,0.13333333333333333,3,0.375,0,0.0
850439342602412032,4,0.26666666666666666,0,0.0,0,0.0
850435007294316545,1,0.06666666666666667,0,0.0,1,0.125
850425711584309248,1,0.06666666666666667,1,0.125,0,0.0
850347247594336257,5,0.3333333333333333,1,0.125,1,0.125
850341491495108609,2,0.13333333333333333,0,0.0,0,0.0
850314528948727808,4,0.26666666666666666,1,0.125,1,0.125
850307342243680256,1,0.06666666666666667,1,0.125,0,0.0
850274470803628032,6,0.4,0,0.0,0,0.0
850264757365911552,5,0.3333333333333333,0,0.0,0,0.0
850260542837071873,2,0.13333333333333333,0,0.0,0,0.0
850231041650343937,2,0.13333333333333333,1,0.125,0,0.0
850185736464683008,6,0.4,0,0.0,0,0.0
850152589484314628,4,0.26666666666666666,0,0.0,0,0.0
850122853135429632,1,0.06666666666666667,3,0.375,1,0.125
850105843441958913,0,0.0,0,0.0,2,0.25
850103339610189825,4,0.26666666666666666,1,0.125,0,0.0
850101560633851904,0,0.0,2,0.25,1,0.125
850075639885565952,1,0.06666666666666667,1,0.125,0,0.0
850022918935506944,0,0.0,1,0.125,0,0.0
850010748021592065,3,0.2,0,0.0,0,0.0
850007198512164866,2,0.13333333333333333,0,0.0,0,0.0
849993577375596544,4,0.26666666666666666,0,0.0,0,0.0
849987568397582337,4,0.26666666666666666,0,0.0,0,0.0
849965997121564672,0,0.0,0,0.0,0,0.0
849961540795105281,0,0.0,0,0.0,0,0.0
849942428710821891,1,0.06666666666666667,0,0.0,0,0.0
849908150920720384,2,0.13333333333333333,0,0.0,0,0.0
849866790616395776,6,0.4,0,0.0,0,0.0
849811461325160448,0,0.0,1,0.125,0,0.0
849790228906815488,6,0.4,0,0.0,0,0.0
849778687964741632,3,0.2,0,0.0,0,0.0
849736606806364160,3,0.2,0,0.0,1,0.125
849679666571083777,0,0.0,0,0.0,0,0.0
849670480516788224,3,0.2,1,0.125,0,0.0
849614604506288128,1,0.06666666666666667,0,0.0,1,0.125
849608904757710849,3,0.2,2,0.25,0,0.0
849560871156273153,0,0.0,0,0.0,0,0.0
849426626366582790,3,0.2,0,0.0,0,0.0
849405474537590784,1,0.06666666666666667,2,0.25,0,0.0
849392554563051520,2,0.13333333333333333,0,0.0,1,0.125
849386169834115072,0,0.0,0,0.0,0,0.0
849275386039083008,0,0.0,2,0.25,0,0.0
849259225398353920,0,0.0,0,0.0,0,0.0
849252787976368128,3,0.2,0,0.0,0,0.0
849245274161762306,4,0.26666666666666666,0,0.0,2,0.25
849216581771157504,2,0.13333333333333333,0,0.0,0,0.0
849178020044611584,2,0.13333333333333333,0,0.0,1,0.125
849029556757549056,2,0.13333333333333333,1,0.125,1,0.125
849003585643753472,4,0.26666666666666666,0,0.0,0,0.0
848993356839493632,1,0.06666666666666667,0,0.0,1,0.125
848989126615588864,0,0.0,0,0.0,0,0.0
848970860866097152,1,0.06666666666666667,0,0.0,0,0.0
848964601479913472,2,0.13333333333333333,1,0.125,0,0.0
848936966284394496,2,0.13333333333333333,0,0.0,0,0.0
848919992527486976,2,0.13333333333333333,2,0.25,0,0.0
848919125699252224,0,0.0,0,0.0,0,0.0
848875925399887872,3,0.2,0,0.0,1,0.125
848871215959871488,4,0.26666666666666666,0,0.0,0,0.0
848859930631208960,9,0.6,2,0.25,0,0.0
848807136528400385,3,0.2,1,0.125,0,0.0
848674062679330821,1,0.06666666666666667,0,0.0,0,0.0
848644718816878595,3,0.2,2,0.25,0,0.0
848621353561468929,2,0.13333333333333333,1,0.125,0,0.0
848596260030492672,1,0.06666666666666667,0,0.0,0,0.0
848573495101591552,2,0.13333333333333333,2,0.25,1,0.125
848565880799756289,3,0.2,0,0.0,0,0.0
848503028600778752,0,0.0,1,0.125,0,0.0
848488935646875648,2,0.13333333333333333,0,0.0,0,0.0
848478714233049089,4,0.26666666666666666,0,0.0,0,0.0
848468747828559877,0,0.0,0,0.0,0,0.0
848460001261666304,2,0.13333333333333333,0,0.0,0,0.0
848436809558315008,4,0.26666666666666666,3,0.375,0,0.0
848429798946983938,1,0.06666666666666667,0,0.0,0,0.0
848369403880198145,0,0.0,1,0.125,0,0.0
848332310139285505,5,0.3333333333333333,0,0.0,0,0.0
848258530394202112,3,0.2,1,0.125,1,0.125
848223325868486659,0,0.0,3,0.375,0,0.0
848218015615397888,0,0.0,0,0.0,1,0.125
848211005201158144,3,0.2,0,0.0,0,0.0
848204986534305793,0,0.0,0,0.0,1,0.125
848173108171345922,1,0.06666666666666667,0,0.0,0,0.0
848131500394655744,1,0.06666666666666667,0,0.0,0,0.0
848108188188762112,2,0.13333333333333333,1,0.125,0,0.0
848098129723375617,4,0.26666666666666666,2,0.25,0,0.0
848018381601214465,0,0.0,0,0.0,0,0.0
848007065629065216,0,0.0,0,0.0,0,0.0
848001541621547008,5,0.3333333333333333,0,0.0,0,0.0
847979601267761152,0,0.0,0,0.0,1,0.125
847970033611440128,0,0.0,1,0.125,0,0.0
847966779704004608,5,0.3333333333333333,2,0.25,1,0.125
847936063800721409,4,0.26666666666666666,3,0.375,1,0.125
847925618608091137,3,0.2,1,0.125,0,0.0
847886097459945474,3,0.2,1,0.125,0,0.0
847838666181541890,2,0.13333333333333333,0,0.0,0,0.0
847835932031983618,3,0.2,1,0.125,0,0.0
847832664719622145,4,0.26666666666666666,1,0.125,0,0.0
847757844711690241,3,0.2,0,0.0,1,0.125
847757643825504257,1,0.06666666666666667,1,0.125,0,0.0
847745127254601728,0,0.0,0,0.0,0,0.0
847736534035910660,1,0.06666666666666667,0,0.0,0,0.0
847728227254652930,1,0.06666666666666667,1,0.125,0,0.0
847689990440067073,15,1.0,0,0.0,0,0.0
847672261658107904,2,0.13333333333333333,3,0.375,0,0.0
847661386977001475,1,0.06666666666666667,0,0.0,0,0.0
847625509005475840,3,0.2,0,0.0,0,0.0
847609223114444800,1,0.06666666666666667,0,0.0,0,0.0
847569609335095296,0,0.0,0,0.0,0,0.0
847551677230063617,2,0.13333333333333333,0,0.0,0,0.0
847492645869846530,3,0.2,0,0.0,0,0.0
847464563972780033,0,0.0,0,0.0,0,0.0
847449305279549440,1,0.06666666666666667,1,0.125,0,0.0
847412361698746369,1,0.06666666666666667,0,0.0,0,0.0
847392480492265474,0,0.0,1,0.125,0,0.0
847374727953895425,3,0.2,0,0.0,0,0.0
847362763437559808,4,0.26666666666666666,0,0.0,0,0.0
847360758115516416,1,0.06666666666666667,1,0.125,0,0.0
847355341113249792,2,0.13333333333333333,0,0.0,0,0.0
847336155888533504,0,0.0,0,0.0,0,0.0
847335248161525762,1,0.06666666666666667,1,0.125,0,0.0
847289789057335297,2,0.13333333333333333,0,0.0,0,0.0
847274714590461957,2,0.13333333333333333,0,0.0,1,0.125
847258831780556800,2,0.13333333333333333,1,0.125,1,0.125
847211312115568642,2,0.13333333333333333,0,0.0,0,0.0
847207928431915008,4,0.26666666666666666,0,0.0,1,0.125
847157154314436609,3,0.2,0,0.0,0,0.0
847154360790454272,4,0.26666666666666666,3,0.375,0,0.0
847144985875169292,0,0.0,0,0.0,1,0.125
847102834676023300,1,0.06666666666666667,1,0.125,0,0.0
847082431501025280,3,0.2,1,0.125,0,0.0
847077847374139392,3,0.2,1,0.125,0,0.0
847065844224024576,1,0.06666666666666667,0,0.0,0,0.0
847061261791715328,1,0.06666666666666667,0,0.0,0,0.0
846999121529622528,5,0.3333333333333333,1,0.125,0,0.0
846849659373043713,2,0.13333333333333333,2,0.25,0,0.0
846821197526564868,1,0.06666666666666667,0,0.0,0,0.0
846791940066693120,4,0.26666666666666666,2,0.25,0,0.0
846784648105594881,6,0.4,0,0.0,0,0.0
846779182545809408,0,0.0,4,0.5,1,0.125
846774892561387520,0,0.0,0,0.0,0,0.0
846748454210748416,2,0.13333333333333333,1,0.125,1,0.125
846677742192078848,0,0.0,2,0.25,0,0.0
846630639646359552,1,0.06666666666666667,0,0.0,0,0.0
846605926006108161,6,0.4,2,0.25,0,0.0
846596296496599040,4,0.26666666666666666,2,0.25,0,0.0
846526567673217024,3,0.2,0,0.0,0,0.0
846517467207884801,3,0.2,1,0.125,0,0.0
846483678347722752,6,0.4,0,0.0,0,0.0
846463247528144896,4,0.26666666666666666,1,0.125,0,0.0
846455546710495232,2,0.13333333333333333,0,0.0,1,0.125
846439436963528708,1,0.06666666666666667,0,0.0,0,0.0
846437469654568960,1,0.06666666666666667,0,0.0,0,0.0
846433934372155393,3,0.2,0,0.0,0,0.0
846420877927342080,4,0.26666666666666666,0,0.0,0,0.0
846365218506727427,2,0.13333333333333333,2,0.25,0,0.0
846354379712139265,3,0.2,0,0.0,0,0.0
846352859134246912,1,0.06666666666666667,0,0.0,0,0.0
846351877763743745,0,0.0,0,0.0,0,0.0
846337143693852672,1,0.06666666666666667,0,0.0,0,0.0
846323162098782209,2,0.13333333333333333,0,0.0,1,0.125
846297649590517760,2,0.13333333333333333,0,0.0,0,0.0
846263020821057536,1,0.06666666666666667,0,0.0,0,0.0
846233592162373632,1,0.06666666666666667,1,0.125,0,0.0
846214716401864704,2,0.13333333333333333,0,0.0,0,0.0
846099509230931968,1,0.06666666666666667,0,0.0,1,0.125
846067226209771520,0,0.0,1,0.125,1,0.125
846002228338966529,4,0.26666666666666666,0,0.0,0,0.0
846000696159866882,3,0.2,0,0.0,0,0.0
845975616646205441,0,0.0,1,0.125,0,0.0
845974855610761217,0,0.0,0,0.0,0,0.0
845973875829735424,1,0.06666666666666667,1,0.125,0,0.0
845943539196477448,5,0.3333333333333333,1,0.125,0,0.0
845928518169038848,3,0.2,0,0.0,0,0.0
845922932077608960,0,0.0,2,0.25,0,0.0
845919494346297344,1,0.06666666666666667,0,0.0,0,0.0
845896337157697536,0,0.0,1,0.125,0,0.0
845873218212823040,6,0.4,5,0.625,0,0.0
845848034437160960,1,0.06666666666666667,0,0.0,0,0.0
845820986763231232,0,0.0,0,0.0,0,0.0
845804113845727233,0,0.0,0,0.0,0,0.0
845802738122477568,2,0.13333333333333333,0,0.0,0,0.0
845787389595398145,2,0.13333333333333333,1,0.125,0,0.0
845768236323016705,3,0.2,1,0.125,0,0.0
845746913152548868,3,0.2,0,0.0,0,0.0
845734445957074944,0,0.0,0,0.0,0,0.0
845708071716425728,0,0.0,0,0.0,1,0.125
845698066564988928,2,0.13333333333333333,1,0.125,0,0.0
845682518762409984,1,0.06666666666666667,1,0.125,0,0.0
845580222082748416,1,0.06666666666666667,0,0.0,0,0.0
845445133986336768,2,0.13333333333333333,0,0.0,0,0.0
845427252770869248,0,0.0,0,0.0,0,0.0
845369642864529408,0,0.0,0,0.0,0,0.0
845338626464665600,0,0.0,1,0.125,0,0.0
845335684273623042,2,0.13333333333333333,0,0.0,0,0.0
845319052633485312,2,0.13333333333333333,0,0.0,0,0.0
845310654076608513,6,0.4,2,0.25,0,0.0
845301549102501888,4,0.26666666666666666,1,0.125,0,0.0
845255131117572096,5,0.3333333333333333,1,0.125,0,0.0
845228705014272000,0,0.0,0,0.0,0,0.0
845201069890293760,2,0.13333333333333333,0,0.0,0,0.0
845172847739727873,1,0.06666666666666667,0,0.0,0,0.0
845120547751018498,2,0.13333333333333333,0,0.0,0,0.0
845040335134883840,5,0.3333333333333333,2,0.25,1,0.125
845034415642304512,2,0.13333333333333333,0,0.0,2,0.25
845005757657571329,4,0.26666666666666666,3,0.375,0,0.0
844987303558860800,2,0.13333333333333333,1,0.125,0,0.0
844963661575794689,1,0.06666666666666667,0,0.0,0,0.0
844960690754523136,1,0.06666666666666667,0,0.0,0,0.0
844926219812507648,2,0.13333333333333333,0,0.0,0,0.0
844911704794386433,6,0.4,1,0.125,0,0.0
844878675178930177,2,0.13333333333333333,0,0.0,0,0.0
844843703847944192,3,0.2,1,0.125,0,0.0
844818723689017345,0,0.0,0,0.0,0,0.0
844758110182899712,4,0.26666666666666666,0,0.0,0,0.0
844701670340804616,6,0.4,3,0.375,0,0.0
844656444402274305,1,0.06666666666666667,1,0.125,0,0.0
844647374706413569,3,0.2,0,0.0,0,0.0
844586512310292480,4,0.26666666666666666,1,0.125,0,0.0
844579558804377600,1,0.06666666666666667,0,0.0,0,0.0
844574828787109888,1,0.06666666666666667,0,0.0,1,0.125
844519083982893056,2,0.13333333333333333,0,0.0,0,0.0
844501283985936384,1,0.06666666666666667,0,0.0,1,0.125
844464827242332160,2,0.13333333333333333,0,0.0,0,0.0
844401588898861059,0,0.0,0,0.0,0,0.0
844326528213307393,7,0.4666666666666667,1,0.125,0,0.0
844310436401041412,3,0.2,0,0.0,0,0.0
844236697286197248,0,0.0,0,0.0,1,0.125
844210387658661890,3,0.2,3,0.375,0,0.0
844108558128087041,3,0.2,0,0.0,0,0.0
844103821500530688,4,0.26666666666666666,0,0.0,0,0.0
844091732572672001,3,0.2,0,0.0,1,0.125
843983273462251520,2,0.13333333333333333,0,0.0,0,0.0
843905233566818305,2,0.13333333333333333,2,0.25,0,0.0
843900000526614529,2,0.13333333333333333,0,0.0,0,0.0
843892847833042946,3,0.2,1,0.125,0,0.0
843883887591899137,3,0.2,0,0.0,0,0.0
843869009556754432,2,0.13333333333333333,0,0.0,0,0.0
843828478558527488,1,0.06666666666666667,0,0.0,1,0.125
843759027221872640,3,0.2,0,0.0,0,0.0
843733221758124033,7,0.4666666666666667,0,0.0,0,0.0
843718526456270848,4,0.26666666666666666,0,0.0,0,0.0
843603082982424576,4,0.26666666666666666,1,0.125,0,0.0
843589490379649024,6,0.4,0,0.0,0,0.0
843575006147891200,6,0.4,1,0.125,0,0.0
843537638401495040,6,0.4,0,0.0,1,0.125
843489745284030464,1,0.06666666666666667,0,0.0,0,0.0
843474843916025856,4,0.26666666666666666,1,0.125,0,0.0
843471655624196097,3,0.2,0,0.0,0,0.0
843464705066717185,3,0.2,0,0.0,0,0.0
843464692005818369,1,0.06666666666666667,1,0.125,0,0.0
843401704943050752,3,0.2,0,0.0,0,0.0
843253668640161796,5,0.3333333333333333,1,0.125,0,0.0
843235139790487553,2,0.13333333333333333,0,0.0,0,0.0
843225859632828416,1,0.06666666666666667,0,0.0,0,0.0
843200350186291200,2,0.13333333333333333,3,0.375,0,0.0
843151099016232961,3,0.2,3,0.375,0,0.0
843129131156099072,7,0.4666666666666667,0,0.0,0,0.0
843122199255023617,3,0.2,0,0.0,1,0.125
843114776230268928,2,0.13333333333333333,1,0.125,0,0.0
843080364860039172,3,0.2,0,0.0,0,0.0
843040416475832320,6,0.4,0,0.0,0,0.0
842888459396165633,5,0.3333333333333333,0,0.0,0,0.0
842854895606730756,2,0.13333333333333333,0,0.0,0,0.0
842812537238441986,3,0.2,3,0.375,0,0.0
842800569144266752,1,0.06666666666666667,3,0.375,1,0.125
842739881507995648,0,0.0,0,0.0,1,0.125
842738070185218048,2,0.13333333333333333,0,0.0,0,0.0
842714941350166529,0,0.0,1,0.125,0,0.0
842682006496595968,4,0.26666666666666666,1,0.125,0,0.0
842669840620044295,3,0.2,3,0.375,0,0.0
842625441055703040,1,0.06666666666666667,0,0.0,0,0.0
842572908962746368,5,0.3333333333333333,0,0.0,0,0.0
842540575572316160,1,0.06666666666666667,0,0.0,0,0.0
842500980889571328,1,0.06666666666666667,0,0.0,0,0.0
842499983198838784,2,0.13333333333333333,1,0.125,0,0.0
842499198843047938,3,0.2,3,0.375,0,0.0
842455685019369472,0,0.0,1,0.125,0,0.0
842449079217098752,1,0.06666666666666667,0,0.0,0,0.0
842431523949281281,5,0.3333333333333333,2,0.25,1,0.125
842402613614252032,1,0.06666666666666667,1,0.125,0,0.0
842385932368134145,9,0.6,6,0.75,0,0.0
842382538991632386,9,0.6,0,0.0,0,0.0
842366226949132288,1,0.06666666666666667,1,0.125,0,0.0
842366222511554560,2,0.13333333333333333,1,0.125,1,0.125
842364207832174592,0,0.0,0,0.0,0,0.0
842350131114586113,2,0.13333333333333333,1,0.125,0,0.0
842334653952462848,1,0.06666666666666667,0,0.0,0,0.0
842322073460568065,2,0.13333333333333333,4,0.5,0,0.0
842320389749526528,1,0.06666666666666667,1,0.125,0,0.0
842305455556825093,2,0.13333333333333333,0,0.0,1,0.125
842235595195842560,1,0.06666666666666667,0,0.0,0,0.0
842191853470511104,1,0.06666666666666667,0,0.0,0,0.0
842180836912975872,0,0.0,1,0.125,0,0.0
842171008912052224,4,0.26666666666666666,0,0.0,0,0.0
842157881646583809,2,0.13333333333333333,0,0.0,1,0.125
842124297950879753,2,0.13333333333333333,1,0.125,0,0.0
842113427720015874,1,0.06666666666666667,0,0.0,0,0.0
842103593255682048,5,0.3333333333333333,0,0.0,1,0.125
842088396570935297,2,0.13333333333333333,1,0.125,0,0.0
842074606206898176,3,0.2,1,0.125,0,0.0
842073728276148224,1,0.06666666666666667,0,0.0,0,0.0
842060367677251584,1,0.06666666666666667,2,0.25,0,0.0
842012680122728448,2,0.13333333333333333,0,0.0,1,0.125
841984825380741121,0,0.0,0,0.0,1,0.125
841884920561733632,3,0.2,1,0.125,0,0.0
841821273609121793,5,0.3333333333333333,0,0.0,0,0.0
841804934530109444,5,0.3333333333333333,1,0.125,0,0.0
841792317187067905,0,0.0,0,0.0,0,0.0
841783526949294080,6,0.4,0,0.0,0,0.0
841759686974164992,0,0.0,0,0.0,0,0.0
841752043412832258,0,0.0,0,0.0,1,0.125
841728272157224962,6,0.4,0,0.0,0,0.0
841680347318370305,2,0.13333333333333333,0,0.0,0,0.0
841674136590114816,1,0.06666666666666667,0,0.0,0,0.0
841635548389351426,1,0.06666666666666667,0,0.0,0,0.0
841635157102743553,10,0.6666666666666666,2,0.25,1,0.125
841628972639215617,1,0.06666666666666667,1,0.125,0,0.0
841616150903545858,3,0.2,0,0.0,0,0.0
841612878759239681,0,0.0,3,0.375,1,0.125
841607881761927168,1,0.06666666666666667,0,0.0,1,0.125
841561056510115840,3,0.2,0,0.0,0,0.0
841479831887978496,2,0.13333333333333333,0,0.0,0,0.0
841469068494458880,3,0.2,1,0.125,0,0.0
841449568491470848,3,0.2,0,0.0,0,0.0
841446174288687106,0,0.0,0,0.0,0,0.0
841445173833945088,1,0.06666666666666667,0,0.0,0,0.0
841401035671404544,7,0.4666666666666667,0,0.0,0,0.0
841385461939634177,3,0.2,0,0.0,0,0.0
841383404788678656,3,0.2,0,0.0,1,0.125
841333021236199424,5,0.3333333333333333,1,0.125,0,0.0
841315332459503616,5,0.3333333333333333,0,0.0,0,0.0
841307270638112768,1,0.06666666666666667,0,0.0,0,0.0
841303983994077184,3,0.2,2,0.25,1,0.125
841302904547999745,2,0.13333333333333333,0,0.0,0,0.0
841289744948572160,0,0.0,0,0.0,0,0.0
841282963098750976,1,0.06666666666666667,0,0.0,0,0.0
841203621870096384,0,0.0,2,0.25,0,0.0
841197144694439937,2,0.13333333333333333,0,0.0,0,0.0
841125411555835905,2,0.13333333333333333,0,0.0,0,0.0
841114096430911488,3,0.2,0,0.0,0,0.0
841095219533754369,5,0.3333333333333333,1,0.125,0,0.0
841081528314658816,0,0.0,0,0.0,0,0.0
841043748641492992,0,0.0,0,0.0,0,0.0
841031537000873984,6,0.4,1,0.125,0,0.0
841022370898944001,2,0.13333333333333333,0,0.0,0,0.0
840985496746508288,0,0.0,0,0.0,0,0.0
840926616096260096,1,0.06666666666666667,0,0.0,1,0.125
840890113311797248,1,0.06666666666666667,0,0.0,0,0.0
840793848251109376,4,0.26666666666666666,0,0.0,0,0.0
840786431350079488,4,0.26666666666666666,1,0.125,0,0.0
840726629559103488,4,0.26666666666666666,0,0.0,0,0.0
840685412179877888,3,0.2,1,0.125,0,0.0
840628079584264193,4,0.26666666666666666,0,0.0,0,0.0
840619232652120064,0,0.0,0,0.0,0,0.0
840604486288654336,0,0.0,0,0.0,1,0.125
840510117527375872,1,0.06666666666666667,1,0.125,1,0.125
840474115286917120,0,0.0,0,0.0,0,0.0
840457058700931072,3,0.2,1,0.125,2,0.25
840383790694440960,1,0.06666666666666667,3,0.375,0,0.0
840338869073694721,2,0.13333333333333333,0,0.0,0,0.0
840284648357879808,2,0.13333333333333333,1,0.125,0,0.0
840282885466787845,1,0.06666666666666667,0,0.0,0,0.0
840226828841299968,1,0.06666666666666667,1,0.125,0,0.0
840224986010853377,4,0.26666666666666666,1,0.125,1,0.125
840164104845299713,0,0.0,0,0.0,0,0.0
840035243507765249,2,0.13333333333333333,0,0.0,1,0.125
840009817171382274,2,0.13333333333333333,0,0.0,0,0.0
840004340815388673,2,0.13333333333333333,0,0.0,2,0.25
839988115108327424,2,0.13333333333333333,0,0.0,0,0.0
839968114511060992,1,0.06666666666666667,0,0.0,0,0.0
839959263455936512,2,0.13333333333333333,1,0.125,1,0.125
839921247131684866,4,0.26666666666666666,0,0.0,0,0.0
839917391463211008,5,0.3333333333333333,1,0.125,0,0.0
839878702435557379,0,0.0,1,0.125,2,0.25
839795149676941312,1,0.06666666666666667,0,0.0,0,0.0
839789662826717185,5,0.3333333333333333,0,0.0,0,0.0
839787736731160576,6,0.4,0,0.0,0,0.0
839786940614369280,5,0.3333333333333333,0,0.0,0,0.0
839766998632419328,4,0.26666666666666666,0,0.0,0,0.0
